MetricObserved,Year,IncomeGroup,RegionCode,RegionDisplay,CountryCode,CountryDisplay,SexCode,SexDisplay,Numeric,beer_servings,spirit_servings,wine_servings
Life expectancy at birth (years),2012,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,83,313,118,165
Life expectancy at birth (years),2012,High_income,EUR,Europe,IRL,Ireland,MLE,Male,79,313,118,165
Life expectancy at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,77,313,118,165
Life expectancy at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,79,313,118,165
Life expectancy at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,MLE,Male,74,313,118,165
Life expectancy at birth (years),1990,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,75,313,118,165
Life expectancy at birth (years),1990,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,78,313,118,165
Life expectancy at birth (years),1990,High_income,EUR,Europe,IRL,Ireland,MLE,Male,72,313,118,165
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,71,313,118,165
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,72.6,313,118,165
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,IRL,Ireland,MLE,Male,69.4,313,118,165
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,71,313,118,165
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,72.6,313,118,165
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,IRL,Ireland,MLE,Male,69.3,313,118,165
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,67.8,313,118,165
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,69.8,313,118,165
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,IRL,Ireland,MLE,Male,65.7,313,118,165
Life expectancy at age 60 (years),2013,,EUR,Europe,IRL,Ireland,BTSX,Both sexes,24.06118,313,118,165
Life expectancy at age 60 (years),2013,,EUR,Europe,IRL,Ireland,FMLE,Female,25.57765,313,118,165
Life expectancy at age 60 (years),2013,,EUR,Europe,IRL,Ireland,MLE,Male,22.41813,313,118,165
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,24,313,118,165
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,25,313,118,165
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,IRL,Ireland,MLE,Male,22,313,118,165
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,20,313,118,165
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,22,313,118,165
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,IRL,Ireland,MLE,Male,19,313,118,165
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,IRL,Ireland,BTSX,Both sexes,19,313,118,165
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,IRL,Ireland,FMLE,Female,21,313,118,165
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,IRL,Ireland,MLE,Male,17,313,118,165
Life expectancy at birth (years),2013,,EUR,Europe,ISR,Israel,BTSX,Both sexes,82.4614,63,69,9
Life expectancy at birth (years),2013,,EUR,Europe,ISR,Israel,FMLE,Female,84.28536,63,69,9
Life expectancy at birth (years),2013,,EUR,Europe,ISR,Israel,MLE,Male,80.50286,63,69,9
Life expectancy at birth (years),2012,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,82,63,69,9
Life expectancy at birth (years),2012,High_income,EUR,Europe,ISR,Israel,FMLE,Female,84,63,69,9
Life expectancy at birth (years),2012,High_income,EUR,Europe,ISR,Israel,MLE,Male,80,63,69,9
Life expectancy at birth (years),2000,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,79,63,69,9
Life expectancy at birth (years),2000,High_income,EUR,Europe,ISR,Israel,FMLE,Female,81,63,69,9
Life expectancy at birth (years),2000,High_income,EUR,Europe,ISR,Israel,MLE,Male,77,63,69,9
Life expectancy at birth (years),1990,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,77,63,69,9
Life expectancy at birth (years),1990,High_income,EUR,Europe,ISR,Israel,FMLE,Female,79,63,69,9
Life expectancy at birth (years),1990,High_income,EUR,Europe,ISR,Israel,MLE,Male,75,63,69,9
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,72.2,63,69,9
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ISR,Israel,FMLE,Female,73.7,63,69,9
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ISR,Israel,MLE,Male,70.6,63,69,9
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,71.9,63,69,9
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ISR,Israel,FMLE,Female,73.3,63,69,9
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ISR,Israel,MLE,Male,70.4,63,69,9
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,69.1,63,69,9
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ISR,Israel,FMLE,Female,70.8,63,69,9
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ISR,Israel,MLE,Male,67.4,63,69,9
Life expectancy at age 60 (years),2013,,EUR,Europe,ISR,Israel,BTSX,Both sexes,24.89846,63,69,9
Life expectancy at age 60 (years),2013,,EUR,Europe,ISR,Israel,FMLE,Female,26.1685,63,69,9
Life expectancy at age 60 (years),2013,,EUR,Europe,ISR,Israel,MLE,Male,23.447,63,69,9
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,24,63,69,9
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ISR,Israel,FMLE,Female,26,63,69,9
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ISR,Israel,MLE,Male,23,63,69,9
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,22,63,69,9
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ISR,Israel,FMLE,Female,24,63,69,9
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ISR,Israel,MLE,Male,21,63,69,9
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ISR,Israel,BTSX,Both sexes,21,63,69,9
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ISR,Israel,FMLE,Female,22,63,69,9
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ISR,Israel,MLE,Male,20,63,69,9
Life expectancy at birth (years),2013,,EUR,Europe,ITA,Italy,BTSX,Both sexes,82.86323,85,42,237
Life expectancy at birth (years),2013,,EUR,Europe,ITA,Italy,FMLE,Female,85.19691,85,42,237
Life expectancy at birth (years),2013,,EUR,Europe,ITA,Italy,MLE,Male,80.34048,85,42,237
Life expectancy at birth (years),2012,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,83,85,42,237
Life expectancy at birth (years),2012,High_income,EUR,Europe,ITA,Italy,FMLE,Female,85,85,42,237
Life expectancy at birth (years),2012,High_income,EUR,Europe,ITA,Italy,MLE,Male,80,85,42,237
Life expectancy at birth (years),2000,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,80,85,42,237
Life expectancy at birth (years),2000,High_income,EUR,Europe,ITA,Italy,FMLE,Female,83,85,42,237
Life expectancy at birth (years),2000,High_income,EUR,Europe,ITA,Italy,MLE,Male,77,85,42,237
Life expectancy at birth (years),1990,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,77,85,42,237
Life expectancy at birth (years),1990,High_income,EUR,Europe,ITA,Italy,FMLE,Female,80,85,42,237
Life expectancy at birth (years),1990,High_income,EUR,Europe,ITA,Italy,MLE,Male,74,85,42,237
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,72.9,85,42,237
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ITA,Italy,FMLE,Female,74.5,85,42,237
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,ITA,Italy,MLE,Male,71.3,85,42,237
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,72.8,85,42,237
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ITA,Italy,FMLE,Female,74.3,85,42,237
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,ITA,Italy,MLE,Male,71.2,85,42,237
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,70.3,85,42,237
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ITA,Italy,FMLE,Female,72.2,85,42,237
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,ITA,Italy,MLE,Male,68.2,85,42,237
Life expectancy at age 60 (years),2013,,EUR,Europe,ITA,Italy,BTSX,Both sexes,25.20817,85,42,237
Life expectancy at age 60 (years),2013,,EUR,Europe,ITA,Italy,FMLE,Female,26.97145,85,42,237
Life expectancy at age 60 (years),2013,,EUR,Europe,ITA,Italy,MLE,Male,23.17179,85,42,237
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,25,85,42,237
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ITA,Italy,FMLE,Female,27,85,42,237
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,ITA,Italy,MLE,Male,23,85,42,237
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,23,85,42,237
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ITA,Italy,FMLE,Female,25,85,42,237
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,ITA,Italy,MLE,Male,21,85,42,237
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ITA,Italy,BTSX,Both sexes,21,85,42,237
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ITA,Italy,FMLE,Female,23,85,42,237
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,ITA,Italy,MLE,Male,19,85,42,237
Life expectancy at birth (years),2013,,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,74.43981,82,97,9
Life expectancy at birth (years),2013,,AMR,Americas,JAM,Jamaica,FMLE,Female,77.14958,82,97,9
Life expectancy at birth (years),2013,,AMR,Americas,JAM,Jamaica,MLE,Male,71.79724,82,97,9
Life expectancy at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,74,82,97,9
Life expectancy at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,77,82,97,9
Life expectancy at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,72,82,97,9
Life expectancy at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,71,82,97,9
Life expectancy at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,75,82,97,9
Life expectancy at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,68,82,97,9
Life expectancy at birth (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,71,82,97,9
Life expectancy at birth (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,74,82,97,9
Life expectancy at birth (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,69,82,97,9
Healthy life expectancy (HALE) at birth (years),2013,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,63.4,82,97,9
Healthy life expectancy (HALE) at birth (years),2013,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,65.7,82,97,9
Healthy life expectancy (HALE) at birth (years),2013,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,61.2,82,97,9
Healthy life expectancy (HALE) at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,63.4,82,97,9
Healthy life expectancy (HALE) at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,65.6,82,97,9
Healthy life expectancy (HALE) at birth (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,61.3,82,97,9
Healthy life expectancy (HALE) at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,61.8,82,97,9
Healthy life expectancy (HALE) at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,64.2,82,97,9
Healthy life expectancy (HALE) at birth (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,59.6,82,97,9
Life expectancy at age 60 (years),2013,,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,21.18815,82,97,9
Life expectancy at age 60 (years),2013,,AMR,Americas,JAM,Jamaica,FMLE,Female,22.58049,82,97,9
Life expectancy at age 60 (years),2013,,AMR,Americas,JAM,Jamaica,MLE,Male,19.77317,82,97,9
Life expectancy at age 60 (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,21,82,97,9
Life expectancy at age 60 (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,23,82,97,9
Life expectancy at age 60 (years),2012,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,20,82,97,9
Life expectancy at age 60 (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,21,82,97,9
Life expectancy at age 60 (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,22,82,97,9
Life expectancy at age 60 (years),2000,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,19,82,97,9
Life expectancy at age 60 (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,BTSX,Both sexes,20,82,97,9
Life expectancy at age 60 (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,FMLE,Female,21,82,97,9
Life expectancy at age 60 (years),1990,Upper_middle_income,AMR,Americas,JAM,Jamaica,MLE,Male,19,82,97,9
Life expectancy at birth (years),2013,,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,83.73987,77,202,16
Life expectancy at birth (years),2013,,WPR,Western Pacific,JPN,Japan,FMLE,Female,87.15457,77,202,16
Life expectancy at birth (years),2013,,WPR,Western Pacific,JPN,Japan,MLE,Male,80.21288,77,202,16
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,84,77,202,16
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,87,77,202,16
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,80,77,202,16
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,81,77,202,16
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,85,77,202,16
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,78,77,202,16
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,79,77,202,16
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,82,77,202,16
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,76,77,202,16
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,75,77,202,16
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,77.6,77,202,16
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,72.4,77,202,16
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,74.9,77,202,16
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,77.4,77,202,16
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,72.2,77,202,16
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,73.1,77,202,16
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,75.7,77,202,16
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,70.5,77,202,16
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,26.4317,77,202,16
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,JPN,Japan,FMLE,Female,29.19689,77,202,16
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,JPN,Japan,MLE,Male,23.40085,77,202,16
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,26,77,202,16
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,29,77,202,16
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,23,77,202,16
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,25,77,202,16
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,27,77,202,16
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,22,77,202,16
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,JPN,Japan,BTSX,Both sexes,23,77,202,16
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,JPN,Japan,FMLE,Female,25,77,202,16
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,JPN,Japan,MLE,Male,20,77,202,16
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,73.86859,6,21,1
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,75.57657,6,21,1
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,72.33427,6,21,1
Life expectancy at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,74,6,21,1
Life expectancy at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,75,6,21,1
Life expectancy at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,72,6,21,1
Life expectancy at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,72,6,21,1
Life expectancy at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,73,6,21,1
Life expectancy at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,70,6,21,1
Life expectancy at birth (years),1990,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,70,6,21,1
Life expectancy at birth (years),1990,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,71,6,21,1
Life expectancy at birth (years),1990,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,68,6,21,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,64.3,6,21,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,64.9,6,21,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,63.8,6,21,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,64.1,6,21,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,64.7,6,21,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,63.6,6,21,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,62.3,6,21,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,FMLE,Female,62.8,6,21,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,EMR,Eastern Mediterranean,JOR,Jordan,MLE,Male,61.9,6,21,1
Life expectancy at age 60 (years),2013,,EMR,Eastern Mediterranean,JOR,Jordan,BTSX,Both sexes,18.95136,6,21,1
